sigma_us,sigma_eu,mu_us,mu_eu,lcr_us
0.220380104921572,0.183696719603789,-1.60724716017133,-1.64960452020912,2.967
0.21315878038974,0.180416853770034,-1.62227578669129,-1.66651874515044,2.933
0.232897006927133,0.177327912735425,-1.62305889474192,-1.68209245895373,2.9
0.226458290363751,0.179725511804856,-1.63274643524351,-1.65423517615857,2.867
0.21132572311531,0.193758757561943,-1.63829229442743,-1.61011970228625,2.833
0.230291040506977,0.180373158619807,-1.65757123519636,-1.65786267359542,2.8
0.209138389850067,0.178925966656344,-1.66964233235705,-1.64267734471303,2.767
0.206539093385845,0.177180510867571,-1.62133416021834,-1.66110047344225,2.733
0.204771305352015,0.172949658872679,-1.63785446062786,-1.67802833251881,2.7
0.2086440386717,0.170017083941328,-1.66559221635731,-1.68295072011241,2.667
0.205591039478577,0.174045058714902,-1.67423196587958,-1.68760456227356,2.633
0.236272114638781,0.17554210743118,-1.60543733492798,-1.68391536246084,2.6
0.225768620262067,0.172981783565379,-1.60614212951172,-1.69596952933582,2.6
0.201742476867211,0.157152382823877,-1.62035324872197,-1.73170477008941,2.6
0.227301865575664,0.156460191881518,-1.61960723680979,-1.75545508535491,2.6
0.212798749388374,0.155572766357054,-1.6208738824615,-1.76874718773563,2.567
0.200765646393043,0.158306737672616,-1.61647394000585,-1.78052243603908,2.533
0.217356884256258,0.149868244730203,-1.63157693170043,-1.82674995453286,2.5
0.205465366256232,0.144796743485671,-1.66524590841368,-1.83865826873193,2.467
0.19276637334795,0.150064608568552,-1.65712364111305,-1.83320467123539,2.433
0.192285765431839,0.149837743345413,-1.65103617020774,-1.85678854517676,2.4
0.190996901405625,0.142983519573019,-1.72282471570368,-1.87701697839071,2.367
0.200061832984701,0.149270196445954,-1.73010484736279,-1.8566987712983,2.333
0.233593315070086,0.148603321707529,-1.67983667848613,-1.86644086906994,2.3
0.203338067742402,0.143102526229979,-1.71380169621672,-1.88816872869582,2.3
0.328466668986052,0.151753690265416,-1.66889461413526,-1.93922597999457,2.3
0.299134521548906,0.151472484772711,-1.66826579989952,-1.93788776138666,2.3
0.219589578489605,0.141061764974089,-1.77851726111912,-1.94757325038152,2.267
0.298738213241603,0.172243289571904,-1.78452295494778,-1.94784305124505,2.233
0.334894064870594,0.163013536573845,-1.78404151734257,-1.86576119799771,2.2
0.173798646627123,0.14329019105106,-1.84001689212767,-1.95173596767088,2.2
0.204777402355081,0.143738818839494,-1.82683835517057,-1.96120231336421,2.2
0.264538471298103,0.159106022402423,-1.79592199527035,-1.94114880658472,2.2
0.317038068609693,0.151402945259158,-1.83388610977306,-1.97759686281375,2.233
0.192652426903786,0.147018431476343,-1.83513682298897,-1.98832466435281,2.267
0.206080455674763,0.142022259948683,-1.7839500905384,-1.95630440607797,2.3
0.209790551680688,0.134839321320821,-1.81055845706858,-1.98164799218884,2.533
0.207177523296116,0.136146456993169,-1.80195013529002,-1.97448497623027,2.767
3.35306268215174,0.182234446492236,-1.65501183105326,-1.8907866172146,3
0.690573453649025,0.224732562771507,-1.52636084214554,-1.87182775219846,4.933
0.512637719966186,0.206563124163475,-1.40673063931032,-1.85950951987943,6.867
0.24174558556654,0.1938392981151,-1.51079310497473,-1.76970821880201,8.8
0.284132903491472,0.168646326114004,-1.33769457405348,-1.79656680674409,8.7
0.275646486490958,0.176315313758335,-1.33964568722426,-1.80208961323019,8.6
0.296234737464364,0.17081372175822,-1.30575705931297,-1.77109447846078,8.5
0.305752804430268,0.161289644137637,-1.24654634297614,-1.78784398565381,8.833
0.298132021937842,0.165933099353172,-1.23164564354245,-1.77482643049536,9.167
0.287649940718533,0.181133384643532,-1.2769835784667,-1.63565789566917,9.5
0.299024930946068,0.175791903160893,-1.21508079200285,-1.6888316025248,9.833
0.307480581921456,0.172868928253133,-1.18989673986897,-1.69796637894653,10.167
0.327738172042103,0.177982578715316,-1.13970375478457,-1.66283670795815,10.5
0.334650402631636,0.173415325355038,-1.12406607062694,-1.67852179272095,10.933
0.344910262450769,0.175024778019818,-1.08852315908485,-1.6809143586777,11.367
0.329935796533308,0.186276011062926,-1.13750300525249,-1.6258790374648,11.8
