sigma_us,sigma_eu,mu_us,mu_eu,lcr_us
0.0712442946354849,0.802135963825168,-2.90759372377241,-0.302891142899708,18.5
0.0635314102919025,0.868249008266732,-3.00568667840686,-0.327270446676947,18.5
0.0614284813098573,0.749631373485225,-2.97031347125296,-0.356058099945116,18.5
0.064948230404487,0.715382821887636,-2.98618825918746,-0.440837822119142,18.5
0.0537730594299018,0.66941225564404,-3.03709297372158,-0.447486935488251,18.5
0.0547911506665959,0.64547385902305,-3.01085402573914,-0.471321003610591,18.5
0.0665611857015241,0.647935665225468,-2.92038412075444,-0.510599601069745,18.5
0.0798094873293652,0.644257044619454,-2.92771210028373,-0.52330376339552,18.5
0.0521224283502845,0.645482356640659,-2.95762454413262,-0.519581776471481,18.5
0.0605590553518178,0.591118980809586,-2.90729519867244,-0.604282494381474,18.5
0.0551933216229051,0.582873369735173,-3.00741948810566,-0.621145160024329,18.5
0.0554837610620696,0.576705206889866,-2.96055221130768,-0.635738907160792,18.5
0.0568442511230546,0.58657269085785,-2.93680553053545,-0.660876231894986,18.5
0.0552665199817825,0.561485560599797,-2.95335483834236,-0.683508419140269,18.5
0.0609670896377184,0.557068878258209,-2.87344702945852,-0.696949958512091,18.5
0.062773634118575,0.540753805509652,-2.84537277616455,-0.738975805755543,18.5
0.0646509047897244,0.531058886004809,-2.80843687917828,-0.736890450172598,18.5
0.0703274605806398,0.521331710016931,-2.73680175779948,-0.737279100754518,18.5
0.0675854042330958,0.515315522633854,-2.77275609970397,-0.764365688250448,18.5
0.0565531934412474,0.502582257184081,-2.95609345237533,-0.78026465093586,18.5
0.0564517105231859,0.501512119644599,-2.95605744630079,-0.787034819938113,18.5
0.0584494152223148,0.500276001427552,-2.93493361577824,-0.785055982433936,18.5
0.0542902942375376,0.496292695445163,-3.00493277700874,-0.796894013909952,18.5
0.0515105367783748,0.487587082697273,-3.00698971305136,-0.794764341059849,18.5
0.0497423925119052,0.479110504076973,-3.06948799623851,-0.793184762593409,18.5
0.0486138359593826,0.471601083275958,-3.07858316197196,-0.807260025073986,18.5
0.0501609138955633,0.506105002339706,-3.07366244895076,-0.804638566667316,18.5
0.0460525093330468,0.491897450697722,-3.15966832887391,-0.830688835617927,18.5
0.0460169598431023,0.479002923085337,-3.19047752841517,-0.807877934113257,18.5
0.0490890690884073,0.489203439418848,-3.13544496274784,-0.797533259322661,18.5
0.0503330148086824,0.479432563806477,-3.11545026703405,-0.799475023821143,18.5
0.0493854140534049,0.47886260288431,-3.1287103558518,-0.795842197970215,18.5
0.0457650284811781,0.481583363445324,-3.20168957143845,-0.797193430364659,18.5
0.049706060553245,0.484575998350722,-3.1657576538928,-0.783915874548599,18.5
0.0491199434576174,0.450789625471505,-3.14124844283873,-0.810749176460997,18.5
